smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CO[C@]12C[C@H](CN)O[C@@H]1NC(=O)N2	223508693	ZQUVIMMCBFDKQI-JCGDXUMPSA-N	187.199	-1.284	0	30	AAAC	
NC(=O)[C@H]1C[C@H](O)CN1N=O	238564627	ONWBZNUSIZRZMT-IUYQGCFVSA-N	159.145	-1.412	0	30	AAAC	
CO[C@@H]1[C@H](O)N(CO)C(=O)N1CO	5701311	DDTMTHCUKRELBA-CRCLSJGQSA-N	192.171	-2.086	0	30	AAAC	
N[C@H](CCNC(=O)C(=O)O)C(=O)O	13356032	DSBZQNMJXKJWTO-GSVOUGTGSA-N	190.155	-2.011	0	30	AAAC	biogenic
N=C(NN)C(N)=O	142803587	PCZOXENICTWAFR-UHFFFAOYSA-N	102.097	-2.088	0	30	AAAC	
N[C@@H]1[C@@H](CO)OC(=O)[C@H]1O	95922082	PGOZEWOVQWMQNP-JJYYJPOSSA-N	147.130	-2.408	0	30	AAAC	
C[C@@H]1CN[C@@H]2NC(N)=NC(=O)[C@H]2N1	255974858	GRGWASDEOIBWJS-MROZADKFSA-N	183.215	-2.293	0	30	AAAC	
O=C1O[C@@H]2[C@H](O)[C@H](O)O[C@@H]2[C@H]1O	13551916	OGLCQHRZUSEXNB-HSTXELELSA-N	176.124	-2.649	0	30	AAAC	biogenic
O=C(O)CN(CC(=O)O)[N+](=O)[O-]	4336514	VGRPIZSXGHDRLP-UHFFFAOYSA-N	178.100	-1.351	0	30	AAAC	
Nc1nc(=O)[nH]cc1CCO	1607203	NOYYUQCJSFZZIM-UHFFFAOYSA-N	155.157	-1.113	0	30	AAAC	
NC(C(=O)O)(C(=O)O)C(=O)O	39136158	NATWVKLDGZLUAI-UHFFFAOYSA-N	163.085	-2.062	0	30	AAAC	
OCC[N@@]1C[C@@H]1N[C@H]1C[N@@]1CCO	1933262382	GOEPYTNGZMHZRC-OYBPUVFXSA-N	187.243	-2.156	0	30	AAAC	
CC(=O)[C@H](O)[C@@H](O)C(=O)O	3650396	HDGNQJMIIPXNJZ-IUYQGCFVSA-N	148.114	-1.618	0	30	AAAC	
CC(=O)N[C@H]1C(=O)N=C(C)NC1=O	100296224	LGDYNZPRCYHWJT-UHFFFAOYSA-N	183.167	-1.434	0	30	AAAC	
NC[C@H](C(=O)O)[C@H](N)C(=O)O	39136156	IZZAFIGUWUSOST-HRFVKAFMSA-N	162.145	-1.942	0	30	AAAC	
N[C@H]1CC[C@H](O)NC1=O	95922325	MNZZKKFBIKYMGP-IMJSIDKUSA-N	130.147	-1.458	0	30	AAAC	
N[C@@]1(C(=O)O)CC[S@@](=O)C1	167258028	MZTSTIZDZRGKHJ-RRAGMBSWSA-N	163.198	-1.079	0	30	AAAC	
CCN1CCN(CCN)C(=O)C1=O	39115127	HNVWCAIKBBEBPR-UHFFFAOYSA-N	185.227	-1.364	0	30	AAAC	
CC(=O)OCCN(CCO)CCO	5437899	COYBSBIBDYUILE-UHFFFAOYSA-N	191.227	-1.164	0	30	AAAC	
CO[C@@H]1NC(=O)N[C@H]1O	33637227	FIGXZOBRWFEACW-HRFVKAFMSA-N	132.119	-1.410	0	30	AAAC	
N[C@H]1CCC2(C1)C(=O)NC(=O)NC2=O	39112605	UUKXDTRXHNPFEM-BYPYZUCNSA-N	197.194	-1.150	0	30	AAAC	
O=C1C=C2C(=O)NCCN2CCN1	39114280	VVLWFXMJFJMBEE-UHFFFAOYSA-N	181.195	-1.568	0	30	AAAC	
N[C@H]1C[C@@H](C(=O)O)N(CC(=O)O)C1	39083336	DQKMXMVIFJPIEE-WHFBIAKZSA-N	188.183	-1.443	0	30	AAAC	
CC(=O)N[C@H]1CN[C@@H](CO)[C@@H]1O	95589317	CIBNSHFFZNRICG-LYFYHCNISA-N	174.200	-2.184	0	30	AAAC	in-vitro
C[C@@H]1O[C@H](O)C[C@@H](N)[C@@H]1O	14420580	BBMKQGIZNKEDOX-BGPJRJDNSA-N	147.174	-1.198	0	30	AAAC	biogenic,in-vitro
NCCNCCCN1CCNCC1	38292910	NACQTMJBDMQQFN-UHFFFAOYSA-N	186.303	-1.170	0	30	AAAC	
O=C1NCN[C@H]2NCN[C@H]12	207959235	XLZVGCGLPLUGGX-IUYQGCFVSA-N	142.162	-2.492	0	30	AAAC	
O=P(O)(O)C(O)P(=O)(O)O	24740492	HJZKOAYDRQLPME-UHFFFAOYSA-N	192.000	-1.382	0	30	AAAC	world
NC1=NC2=NNNC2=C(Cl)N1	35564974	JRWDHBRVKDNPSN-UHFFFAOYSA-N	172.579	-1.267	0	30	AAAC	
CNC(=O)[C@@H]1C[C@@H](O)CN1C	39065254	DDGIXKHWOFWOJX-RITPCOANSA-N	158.201	-1.203	0	30	AAAC	
N[C@H]1[C@H](O)C[C@H](O)[C@H]1CO	95923270	WZPJJSDNELKJAW-JGWLITMVSA-N	147.174	-1.952	0	30	AAAC	
COC(=O)[C@@H]1C[C@@H](O)C(=O)O1	39087188	UNSIDMOABLNHFX-DMTCNVIQSA-N	160.125	-1.164	0	30	AAAC	
CO[C@@H]1NC(=O)[C@@H](OC)NC1=O	39113934	ILLBJQKCRGNJDY-OLQVQODUSA-N	174.156	-1.823	0	30	AAAC	
CN1CCN(CC[C@H](O)CO)CC1	39115320	NFOPFURNJJEVPZ-VIFPVBQESA-N	188.271	-1.023	0	30	AAAC	
CC(=O)OC[C@H]1OC(=O)[C@H](O)[C@@H]1O	104401044	WARRVDGJNZAMDR-HSUXUTPPSA-N	190.151	-1.803	0	30	AAAC	
CNC(=O)CC1=NCNC1=O	137975778	IOTIUWIEUCSJLU-UHFFFAOYSA-N	155.157	-1.349	0	30	AAAC	
Cn1nc2n(c(=O)c1=O)CC[C@H]2O	1857785109	MPNPONGMMJRKPD-SCSAIBSYSA-N	183.167	-1.621	0	30	AAAC	
N[C@H](C(=O)O)[C@H](O)CF	5131963	GTFWIYJIEXNAOL-GBXIJSLDSA-N	137.110	-1.271	0	30	AAAC	biogenic,in-vitro
O=C1N[C@@H](O)[C@H](O)N1CO	5178900	SYPNXFTUXUIACQ-HRFVKAFMSA-N	148.118	-2.402	0	30	AAAC	
OCC[N@]1C[C@H]1N[C@H]1C[N@@]1CCO	1933262381	GOEPYTNGZMHZRC-JZSSXWJLSA-N	187.243	-2.156	0	30	AAAC	
C1=c2ncncc2=NCO1	39053230	KYMSWNIZHRAPAL-UHFFFAOYSA-N	135.126	-1.178	0	30	AAAC	
C[C@H](NC[C@@H](O)CN)C(=O)O	39058307	MEMLAZUOYHYCPF-WHFBIAKZSA-N	162.189	-1.631	0	30	AAAC	
NC1=NC(=O)[C@]2(O)NCCN=C2N1	39114409	LUGYMNYIZKAZAP-LURJTMIESA-N	183.171	-2.879	0	30	AAAC	
Nc1nc(=O)c2c([nH]1)N[C@@H](O)C=N2	100282856	GQTYCMKNNXPNIB-REOHCLBHSA-N	181.155	-1.202	0	30	AAAC	
CC1(C)NC(=O)C(=O)N1	33506252	JUUCOMWMUXIJNP-UHFFFAOYSA-N	128.131	-1.032	0	30	AAAC	
COC[C@H]1NC(=O)CNC1=O	39060116	ZBDFOWZFNMXAEL-SCSAIBSYSA-N	158.157	-1.753	0	30	AAAC	
CN(C)C(=O)C[C@H]1NCCNC1=O	90662066	APMIWQXXTKRASM-ZCFIWIBFSA-N	185.227	-1.447	0	30	AAAC	
NCCN1C[C@@H](O)[C@H](O)C1	95752922	QGYKHFXTWWKKHL-PHDIDXHHSA-N	146.190	-2.018	0	30	AAAC	
CN1C(=O)C(=O)N[C@@H]2N=CN=C[C@@H]21	96336358	LJZUNCZQSQESRP-WHFBIAKZSA-N	180.167	-1.618	0	30	AAAC	
NCCOC=C[C@@H](N)C(=O)O	2265324111	USGUVNUTPWXWBA-RXMQYKEDSA-N	160.173	-1.113	0	30	AAAC	
C[C@@H](O)CNCCN1CCNCC1	19372329	IFJMAOCMMIEGBE-SECBINFHSA-N	187.287	-1.138	0	30	AAAC	
C[C@@H]1C(=O)NC(=O)N[C@H]1O	6066870	IXLRNGYVHSNFAY-HRFVKAFMSA-N	144.130	-1.220	0	30	AAAC	
O=C(O)NC(=O)NC(=O)C(=O)O	39139016	MYULUWGTLNUBKF-UHFFFAOYSA-N	176.084	-1.425	0	30	AAAC	
CN1CC(N)=NCC1=O	95924359	BPFBPFRIVNHIHS-UHFFFAOYSA-N	127.147	-1.184	0	30	AAAC	
OCCOCC(O)COCCO	33605162	ODMOFUHYUDOOFU-UHFFFAOYSA-N	180.200	-1.635	0	30	AAAC	
CO[C@@H]1NC(=O)CN(C)C1=O	39113632	AUDVQKXMGBKHRC-YFKPBYRVSA-N	158.157	-1.453	0	30	AAAC	
O=c1cnc2nc(=O)[nH]c(O)c2[nH]1	1510519	ICUZHLHSYKJAGS-UHFFFAOYSA-N	180.123	-1.288	0	30	AAAC	biogenic
O=C(O)[C@H]1NC(=O)[C@@H]1CCO	39066855	GTNADIRLJUOZRZ-DMTCNVIQSA-N	159.141	-1.432	0	30	AAAC	
COC(=O)[C@]1(C)NCCNC1=O	39113852	LXMJTDUOUFIJOA-SSDOTTSWSA-N	172.184	-1.363	0	30	AAAC	
COC(=O)C[C@@H](O)CO	12243722	KCKWOJWPEXHLOQ-SCSAIBSYSA-N	134.131	-1.097	0	30	AAAC	
N[C@@](CO)(CC(=O)O)C(=O)O	18682834	YGLOQRWELYMJBX-RXMQYKEDSA-N	163.129	-1.765	0	30	AAAC	
NC(=O)C1=C[C@H](O)[C@H]2O[C@H]2C1	34333815	GDMPOHDUHUFGBW-HCWXCVPCSA-N	155.153	-1.070	0	30	AAAC	
NNC1CC(O)C1	143480671	PDEGLUHDWLLYFW-UHFFFAOYSA-N	102.137	-1.027	0	30	AAAC	
N[C@@H](CO)P(=O)(O)O	5131958	RVUUAGQILBTWHJ-UWTATZPHSA-N	141.063	-1.559	0	30	AAAC	
Nc1ncc(S(=O)(=O)O)c(=O)[nH]1	238697028	ILYVFKSODIGPKQ-UHFFFAOYSA-N	191.168	-1.401	0	30	AAAC	
O=c1ccn2c(=O)[nH]c(=O)[nH]c2n1	238647219	KRKHYEGWNVQRIP-UHFFFAOYSA-N	180.123	-1.929	0	30	AAAC	
CNC(=O)[C@H](N)C(C)=O	95923425	MALQWCHJFRNCOD-SCSAIBSYSA-N	130.147	-1.351	0	30	AAAC	
O=C(O)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	140210805	UDQPBAKZZSWNSE-SQOUGZDYSA-N	178.140	-2.448	0	30	AAAC	biogenic
C1NCC2(CNNC2)N1	39095241	HWXBYUZLIZRWSQ-UHFFFAOYSA-N	128.179	-2.017	0	30	AAAC	
CC1=C(C(N)=O)[C@](C)(N)CC(=O)N1	90660667	LHDXJPNRNDAPTK-MRVPVSSYSA-N	183.211	-1.017	0	30	AAAC	
NC(=O)C1=C(N)[C@H](O)[C@@H]2O[C@@H]2C1=O	257522947	QLMRBXGSYQJYML-JKUQZMGJSA-N	184.151	-2.605	0	30	AAAC	biogenic
C[C@@]12NCCN1CCN1CCN[C@H]12	34455111	BQVJIIFJTDCVSN-RKDXNWHRSA-N	182.271	-1.147	0	30	AAAC	
C[C@@]1(O)OC[C@H](O)C1(O)O	6491067	BVIYGXUQVXBHQS-IUYQGCFVSA-N	150.130	-2.233	0	30	AAAC	biogenic,in-vivo
O=C1N[C@@H]2CCOC[C@@H]2NC1=O	1887450722	BFLSKSRCCVVBIN-UHNVWZDZSA-N	170.168	-1.610	0	30	AAAC	
CC(=O)[C@H](O)[C@H](O)C(=O)O	3650393	HDGNQJMIIPXNJZ-IMJSIDKUSA-N	148.114	-1.618	0	30	AAAC	
O=c1c2nc[nH]c2nc2nn[nH]n12	17379617	SRGAXDQBMPQFLB-UHFFFAOYSA-N	177.127	-1.311	0	30	AAAC	
C1=N[C@@H]2C(n3cncn3)=NC=N[C@H]2N1	104400755	CABGMOONTUWKFY-NTSWFWBYSA-N	189.182	-1.107	0	30	AAAC	
O=C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O	59562180	WTXGYGWMPUGBAL-RSJOWCBRSA-N	178.140	-3.013	0	30	AAAC	
O=C1CNC(N2CCOCC2)=N1	39133330	UFALLVJQUWCLOZ-UHFFFAOYSA-N	169.184	-1.196	0	30	AAAC	
O=c1ccn(CO)c(=O)n1CO	6119029	XVTXBNKTGQKGLQ-UHFFFAOYSA-N	172.140	-2.090	0	30	AAAC	
CC(=O)[C@@H](O)[C@@H](O)C(=O)O	3650398	HDGNQJMIIPXNJZ-QWWZWVQMSA-N	148.114	-1.618	0	30	AAAC	
O=c1cc/c(=N\O)c(=O)/c1=N/O	206344504	GRFONTIAJGGAHL-IUMFQGNOSA-N	168.108	-2.138	0	30	AAAC	
CN(C)C(=O)[C@](C)(O)CO	34539938	XBOXMDUNPDHQFV-ZCFIWIBFSA-N	147.174	-1.182	0	30	AAAC	
N[C@H]1C(=O)N[C@H](C(=O)O)[C@@H]1O	39115690	OTFLHMRYVVDFLY-GJBJXMDJSA-N	160.129	-2.742	0	30	AAAC	
NC1=NC2=NC(=O)NC(=O)C2=N1	150074235	XQBOZPXPWOHNAA-UHFFFAOYSA-N	165.112	-1.596	0	30	AAAC	
C1NN[C@@H]2[C@@H]1[C@@H]1NC[C@@H]21	256600422	SCNQWDYBCDVXIX-MOJAZDJTSA-N	125.175	-1.319	0	30	AAAC	
C[C@@]12NCCN1CCN1CCN[C@@H]12	34455113	BQVJIIFJTDCVSN-DTWKUNHWSA-N	182.271	-1.147	0	30	AAAC	
CNC(=O)N[C@@H](NC(C)=O)C(=O)O	45820127	KWRRIPZEXQNSQG-SCSAIBSYSA-N	189.171	-1.538	0	30	AAAC	
CO[C@@H]1NC(=O)N(CO)[C@@H]1OC	5998335	RLCNRJIGKFHYRP-CRCLSJGQSA-N	176.172	-1.094	0	30	AAAC	
NC[C@@H](C(=O)O)[C@H](N)C(=O)O	39136157	IZZAFIGUWUSOST-GBXIJSLDSA-N	162.145	-1.942	0	30	AAAC	
C[C@@](N)(CO)c1nn[nH]n1	1535851741	JUYJNRYUUXUYHU-SCSAIBSYSA-N	143.150	-1.634	0	30	AAAC	
O=C1O[C@H](CO)[C@H]2OCO[C@@H]12	38301517	BQUWSJAOVPWMGZ-UOWFLXDJSA-N	160.125	-1.354	0	30	AAAC	
O=C1N(CO)COCN1CO	5191750	QQAVKLGSLZBVBF-UHFFFAOYSA-N	162.145	-1.445	0	30	AAAC	
COC[C@@H](CO)N1CCNCC1	199985257	PGFJVAUAMJZZBT-MRVPVSSYSA-N	174.244	-1.101	0	30	AAAC	
CN(C)[C@H]1C(=O)N[C@@H]1C(=O)O	39058010	RKGGJGIVVYNZPW-IUYQGCFVSA-N	158.157	-1.500	0	30	AAAC	
CN1CC(=O)N(C)[C@H](C(=O)O)C1=O	39115164	MKFNQKYOZKTIHF-YFKPBYRVSA-N	186.167	-1.630	0	30	AAAC	
CO[C@H]1O[C@H](CO)C[C@@H](O)[C@H]1O	204343203	ARNZRNVPEASSLV-WNJXEPBRSA-N	178.184	-1.538	0	30	AAAC	
C1NN[C@@H]2[C@@H]1[C@@H]1NC[C@H]21	256600419	SCNQWDYBCDVXIX-AZGQCCRYSA-N	125.175	-1.319	0	30	AAAC	
O=C(O)CCC(=O)OC[C@H](O)CO	38647757	DQHHKFVACXSZHQ-RXMQYKEDSA-N	192.167	-1.252	0	30	AAAC	
O=C1O[C@H]2[C@@H](O[C@@H](O)[C@H]2O)[C@@H]1O	96030332	OGLCQHRZUSEXNB-CIOUUCGESA-N	176.124	-2.649	0	30	AAAC	biogenic
NC(=O)[C@H](F)[C@H](N)C(=O)O	1568478	WCDMRIWUCBOWJP-NCGGTJAESA-N	150.109	-1.778	0	30	AAAC	
CC(=O)N1CC(=O)NC(=O)C1	39113566	MIAUQQUTAJUSSX-UHFFFAOYSA-N	156.141	-1.509	0	30	AAAC	
CC(=O)N1CC(=O)NCC1=O	39433512	UWHXRZLJWXTTOC-UHFFFAOYSA-N	156.141	-1.509	0	30	AAAC	
OC[C@@H]1O[C@@H]1CO	18282774	PENWRXZLRDTNBI-ZXZARUISSA-N	104.105	-1.262	0	30	AAAC	
O=C(O)C(O)=C(O)[C@H](O)[C@H](O)CO	1911535374	VMISKUBJJRWDCN-PWNYCUMCSA-N	194.139	-1.887	0	30	AAAC	
O=C1NCCN2NC=C[C@H]12	167063044	JIRACHSVHHCFJL-RXMQYKEDSA-N	139.158	-1.181	0	30	AAAC	
CCNC[C@H](O)CN1CCNCC1	39115234	AUYSZMZTVYOPBN-VIFPVBQESA-N	187.287	-1.138	0	30	AAAC	
NC1=N[C@@H]2C[C@H](N1)N[C@@H]2C(=O)O	39116082	YQNZBBCYFJAWJK-UZBSEBFBSA-N	170.172	-1.955	0	30	AAAC	biogenic
CC(=O)NCc1nnn[nH]1	2578063	IWXUPAJHLLZSST-UHFFFAOYSA-N	141.134	-1.164	0	30	AAAC	
N[C@@H](Cc1cncn1CCO)C(=O)O	5116980	GTRAYRSSCLGTSF-ZETCQYMHSA-N	199.210	-1.170	0	30	AAAC	
O=C1N[C@H](O)[C@@H](O)N1CO	5178899	SYPNXFTUXUIACQ-PWNYCUMCSA-N	148.118	-2.402	0	30	AAAC	
COC(=O)[C@H]1CNC[C@@H]1O	83267956	HBMQZGBGMKXGBN-WHFBIAKZSA-N	145.158	-1.260	0	30	AAAC	
N[C@@H](C(=O)O)[C@@H]1NC(=O)C1=O	117798030	URSDAALZRFSDMA-NCGGTJAESA-N	158.113	-2.534	0	30	AAAC	
NC[C@H](NCC(=O)O)C(=O)O	39058262	LAQKABYUBQMVRP-VKHMYHEASA-N	162.145	-1.928	0	30	AAAC	
CN1CC(=O)N(C)[C@@H](C(=O)O)C1=O	39115165	MKFNQKYOZKTIHF-RXMQYKEDSA-N	186.167	-1.630	0	30	AAAC	
COC(=O)[C@H](N)Cc1c[nH]c(=N)[nH]1	2265385528	GJLHITWDQZTNAL-RXMQYKEDSA-N	184.199	-1.135	0	30	AAAC	
CC(=O)NCNC(=O)COC(C)=O	39128445	OREGTBAGCFFCRF-UHFFFAOYSA-N	188.183	-1.241	0	30	AAAC	
NC(=O)c1no[n+]([O-])c1N	5002537	SKXPOJVUIKMDST-UHFFFAOYSA-N	144.090	-2.011	0	30	AAAC	
NCC12CC(C(=O)O)(C1)[C@H](CO)O2	2265385717	IQSPEDLHQVHESB-JADALISFSA-N	187.195	-1.060	0	30	AAAC	
O=S1(=O)CCOS(=O)(=O)O1	5191073	VSANMHWDSONVEE-UHFFFAOYSA-N	188.182	-1.392	0	30	AAAC	
NC(=O)CN1CC[C@@H](O)C1	39079295	ZNTNXLDTWDVTMK-RXMQYKEDSA-N	144.174	-1.462	0	30	AAAC	
CNC(=O)Cn1nc(OC)ccc1=O	1559399894	OEZADGWRKIDCNZ-UHFFFAOYSA-N	197.194	-1.002	0	30	AAAC	
OCC(CO)(CO)[C@H]1NCCO1	33638534	WLZNNRXZWUUMGD-LURJTMIESA-N	177.200	-2.104	0	30	AAAC	
C[C@H](O)CN1CCN(N)CC1	138801435	GFYHLQCKVVUBSK-ZETCQYMHSA-N	159.233	-1.142	0	30	AAAC	
NC(=O)c1cncc[n+]1[O-]	45795762	XYXULWMOXYXBQV-UHFFFAOYSA-N	139.114	-1.186	0	30	AAAC	
NC(=O)[C@@H]1NC(=O)C(=O)NC1=O	100050233	VFTXVLPVYYVSBU-SFOWXEAESA-N	171.112	-3.387	0	30	AAAC	
NCCNC(=O)CC1=NCCN1	137984032	XEFSMGYCKVIBIN-UHFFFAOYSA-N	170.216	-1.547	0	30	AAAC	
NC(=O)N(O)C[C@H](N)C(=O)O	39136045	CZFKAPXAPMQYCJ-REOHCLBHSA-N	163.133	-1.832	0	30	AAAC	
NCCN1CCN(N(O)N=O)CC1	39115380	MQKQEOMFXWPLOV-UHFFFAOYSA-N	189.219	-1.150	0	30	AAAC	
O=C1NCCN2NC=C[C@@H]12	167062931	JIRACHSVHHCFJL-YFKPBYRVSA-N	139.158	-1.181	0	30	AAAC	
C[C@H](N)C(=O)OCC(N)=O	39072868	SFEWUVLLRMZYAD-VKHMYHEASA-N	146.146	-1.638	0	30	AAAC	
Cn1cnc2c1c(=O)nc(N)n2O	5116758	MDGMWFWAECOQFN-UHFFFAOYSA-N	181.155	-1.051	0	30	AAAC	
NS(=O)(=O)c1ccc[n+]([O-])c1	28769296	QHQOLLFVVFUJSY-UHFFFAOYSA-N	174.181	-1.033	0	30	AAAC	
NC(=O)C[C@@H](C(=O)O)S(=O)(=O)O	5131754	BCFOOQRXUXKJCL-REOHCLBHSA-N	197.168	-1.797	0	30	AAAC	
C[C@@H](C(=O)O)[C@H](O)[C@H](N)C(=O)O	13353476	KGABBVATCBBLQD-UZBSEBFBSA-N	177.156	-1.520	0	30	AAAC	
O=NN1CCN[C@H]2NCCN[C@@H]21	39113692	JYOOUYVQMJVHHK-PHDIDXHHSA-N	171.204	-1.582	0	30	AAAC	
CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O	5998230	HOVAGTYPODGVJG-OVHBTUCOSA-N	194.183	-2.567	0	30	AAAC	endogenous,in-man
OCOCC(CO)(CO)CO	33611414	RTLSOFVRIBIIHJ-UHFFFAOYSA-N	166.173	-2.084	0	30	AAAC	
O[C@H]1CNCC[C@@H](O)[C@@H]1O	39059026	KAYKUOQTIGNRCF-SRQIZXRXSA-N	147.174	-1.938	0	30	AAAC	
C[C@@H]1CN(C=O)[C@H](O)[C@H](O)N1C=O	39115352	SAYDIOJUYWQANF-QYNIQEEDSA-N	188.183	-2.058	0	30	AAAC	
C[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO	200253657	NJSUAAJHYPEVBZ-SHUUEZRQSA-N	194.183	-2.989	0	30	AAAC	
N[C@H]1CON(CC(=O)O)C1=O	3641242	BLNMVEHKBXUWAG-VKHMYHEASA-N	160.129	-1.828	0	30	AAAC	
O=C1CNC(=O)[C@H](CCO)N1	34616734	YUMNGCOHGVQKNN-BYPYZUCNSA-N	158.157	-2.017	0	30	AAAC	
O[C@H]1C=c2occ[n+]2=C[CH-]1	53628839	FBENNMMAWQRPEH-ZCFIWIBFSA-N	137.138	-1.064	0	30	AAAC	
NCC(CN)S(N)(=O)=O	2265385549	JWBBLEAOVVWUCI-UHFFFAOYSA-N	153.207	-2.439	0	30	AAAC	
C[C@@H](O[SiH](CO)CO)C(=O)O	238790486	RBZINQLKSIPUBQ-SCSAIBSYSA-N	180.232	-1.737	0	30	AAAC	
O[C@H]1C[C@H]2[C@H](O)[C@@H](O)CN2C1	38234064	XJDUYDXRNMJERX-AXMZGBSTSA-N	159.185	-1.843	0	30	AAAC	
OCC[C@H]1NC[C@H](O)[C@@H]1O	38972946	KHKQVMZXGURLQW-NGJCXOISSA-N	147.174	-1.938	0	30	AAAC	
N=C(N)N1C(=O)CC[C@@H]1C(=O)O	96336617	VTFHUPNPAZCWEV-GSVOUGTGSA-N	171.156	-1.045	0	30	AAAC	
CC(=O)NCC(=O)NOCC(N)=O	39126144	HLYZCBUGADCVNW-UHFFFAOYSA-N	189.171	-2.344	0	30	AAAC	
CN(C)C(=O)[C@H](N)CC(=O)O	39135589	USAAXKNUNARPCY-SCSAIBSYSA-N	160.173	-1.123	0	30	AAAC	
CN1CCN(C)[C@@H](CC(N)=O)C1=O	39115072	NVHSBECJDNGEPC-LURJTMIESA-N	185.227	-1.366	0	30	AAAC	
NCCOC=C[C@H](N)C(=O)O	2265324112	USGUVNUTPWXWBA-YFKPBYRVSA-N	160.173	-1.113	0	30	AAAC	
O=C1OC(=O)[C@H]2[C@H]1[C@H]1O[C@H]2[C@@H]2O[C@H]21	100494131	DEEDDGAXEIHTMA-VTJCEZEHSA-N	182.131	-1.149	0	30	AAAC	
CN[C@@H]1NN[C@H](S(N)(=O)=O)S1	39054594	DCTBCYCSLBOHRF-GBXIJSLDSA-N	198.273	-2.098	0	30	AAAC	
Cn1nc(N)c(C(N)=O)c1N	39136879	WCSCPWGSLHZKBR-UHFFFAOYSA-N	155.161	-1.317	0	30	AAAC	
N=C(NN)NO	43278608	MYYGWTHTRXMJJX-UHFFFAOYSA-N	90.086	-1.637	0	30	AAAC	
O=C1O[C@H]([C@H](O)CO)C[C@@H]1O	4691982	NSEFGBGANVMEIR-LMVFSUKVSA-N	162.141	-1.984	0	30	AAAC	
CO[C@H]1NC(=O)N[C@@H]1O	33637229	FIGXZOBRWFEACW-PWNYCUMCSA-N	132.119	-1.410	0	30	AAAC	
O=C1CN(CCO)C(=O)CN1	39113629	HOSLUKCGZJOZNK-UHFFFAOYSA-N	158.157	-2.063	0	30	AAAC	
COC(=O)[C@H]1C[N@]1CCO	1933295813	QYVFPBCKDPTMIF-VDTYLAMSSA-N	145.158	-1.164	0	30	AAAC	
COC(=O)[C@@H](O)[C@H](O)[C@H](O)CO	4577738	JWILWRLEBBNTFH-WDCZJNDASA-N	180.156	-2.766	0	30	AAAC	
O[C@@H]1C[C@@H]2[C@@H](O)[C@H](O)CN2C1	38950861	XJDUYDXRNMJERX-DBRKOABJSA-N	159.185	-1.843	0	30	AAAC	
N[C@@H]1C(=O)N[C@H]1C(=O)O	84306571	NTCFPWFFFBNPOB-NHYDCYSISA-N	130.103	-2.103	0	30	AAAC	
C1NN[C@H]2[C@@H]1[C@@H]1CN[C@@H]21	39095857	WEPFXYDJQOSLPB-AZGQCCRYSA-N	125.175	-1.319	0	30	AAAC	
CN1CC(=O)N(C)[C@H](O)C1=O	39113635	LFSASBPDKOKOLZ-ZCFIWIBFSA-N	158.157	-1.765	0	30	AAAC	
NC(=O)C1=C(N)[C@H](O)[C@H]2O[C@@H]2C1=O	257522948	QLMRBXGSYQJYML-KVQBGUIXSA-N	184.151	-2.605	0	30	AAAC	biogenic
OC[C@H]1CNC[C@H](O)[C@H]1O	2526400	QPYJXFZUIJOGNX-SRQIZXRXSA-N	147.174	-2.080	0	30	AAAC	
O=C(CO)NCCN1CCNCC1	39115252	OYRNATSHLIPUTG-UHFFFAOYSA-N	187.243	-2.000	0	30	AAAC	
CC(=O)N1C(=O)NC(=O)[C@@H]1O	39070666	VHIFYFPCJVVECI-BYPYZUCNSA-N	158.113	-1.597	0	30	AAAC	
N=C(N)NP(=O)(O)O	100448001	LPKCJFLRJWWIDI-UHFFFAOYSA-N	139.051	-1.438	0	30	AAAC	
C[C@@H]1NNC(=S)NC1=O	143646819	GMDOYMBGEAOBIW-REOHCLBHSA-N	145.187	-1.116	0	30	AAAC	
OC(O)C(O)O	6904108	AXCZRQHGMPTZPR-UHFFFAOYSA-N	94.066	-2.392	0	30	AAAC	
CN[C@H]1NN[C@@H](S(N)(=O)=O)S1	39054597	DCTBCYCSLBOHRF-STHAYSLISA-N	198.273	-2.098	0	30	AAAC	
O[C@H]1[C@@H]2CNC[C@@]3(CO[C@@H]13)O2	39059929	TVNPWXAMACRKKV-AXMZGBSTSA-N	157.169	-1.513	0	30	AAAC	
OC[C@@H]1NC[C@@](O)(CO)[C@@H]1O	213128745	ZQMIUAFBMMIDFA-KVQBGUIXSA-N	163.173	-2.965	0	30	AAAC	
OCCOCC[C@@H]1CNCCN1	39113913	CDNGOUUFZNXQSM-MRVPVSSYSA-N	174.244	-1.053	0	30	AAAC	
C[C@@H]1C(=O)NCCN1CCO	34263486	DYDPKFLAASLKBB-ZCFIWIBFSA-N	158.201	-1.201	0	30	AAAC	
NC1=NC(=O)C2=NC=NC2=[N+]1[O-]	38611756	XDNQOZJUAKIHHK-UHFFFAOYSA-N	165.112	-1.767	0	30	AAAC	
